WARNING - psiflow.learning - adding atomic energies from model into SequentialLearning
INFO - psiflow.learning - performing random pretraining
INFO - psiflow.models.base - training model using 81 states for training and 9 for validation
INFO - psiflow.sampling - 
INFO - psiflow.sampling - 
INFO - psiflow.learning - reinitializing scale/shift/avg_num_neighbors on data_train
INFO - psiflow.models.base - training model using 162 states for training and 18 for validation
INFO - psiflow.metrics - 
+--------------+---------+--------------+----------+--------+--------------+-------------+------------+--------+-------------------------------------+
| walker_index | counter | is_discarded | is_reset | f_rmse | disagreement | temperature | identifier | e_rmse |                              stdout |
|           33 |    3000 |        False |    False |  20.82 |         None |      169.39 |        303 |   0.40 | task_8909_molecular_dynamics_openmm |
|           34 |    3000 |        False |    False |  21.30 |         None |      167.45 |        304 |   0.29 | task_8921_molecular_dynamics_openmm |
|           35 |    3000 |        False |    False |  20.67 |         None |      164.62 |        305 |   0.14 | task_8933_molecular_dynamics_openmm |
|           36 |    3000 |        False |    False |  21.97 |         None |      161.88 |        306 |   0.11 | task_8945_molecular_dynamics_openmm |
|           37 |    3000 |        False |    False |  21.73 |         None |      165.29 |        307 |   0.22 | task_8957_molecular_dynamics_openmm |
|           38 |    3000 |        False |    False |  20.27 |         None |      168.43 |        308 |   0.05 | task_8969_molecular_dynamics_openmm |
|           39 |    3000 |        False |    False |  20.69 |         None |      166.91 |        309 |   0.10 | task_8981_molecular_dynamics_openmm |
|           40 |    3000 |        False |    False |  20.92 |         None |      167.74 |        310 |   0.04 | task_8993_molecular_dynamics_openmm |
|           41 |    3000 |        False |    False |  19.95 |         None |      166.02 |        311 |   0.16 | task_9005_molecular_dynamics_openmm |
|           42 |    3000 |        False |    False |  19.85 |         None |      169.44 |        312 |   0.13 | task_9017_molecular_dynamics_openmm |
|           43 |    3000 |        False |    False |  20.40 |         None |      166.50 |        313 |   0.19 | task_9029_molecular_dynamics_openmm |
|           44 |    3000 |        False |    False |  21.72 |         None |      164.94 |        314 |   0.19 | task_9041_molecular_dynamics_openmm |
|           45 |    3000 |        False |    False |  22.48 |         None |      169.58 |        315 |   0.09 | task_9053_molecular_dynamics_openmm |
|           46 |    3000 |        False |    False |  20.87 |         None |      166.82 |        316 |   0.23 | task_9065_molecular_dynamics_openmm |
|           47 |    3000 |        False |    False |  21.43 |         None |      171.32 |        317 |   0.28 | task_9077_molecular_dynamics_openmm |
|           48 |    3000 |        False |    False |  20.56 |         None |      164.13 |        318 |   0.02 | task_9089_molecular_dynamics_openmm |
|           49 |    3000 |        False |    False |  21.83 |         None |      170.36 |        319 |   0.17 | task_9101_molecular_dynamics_openmm |
|           50 |    3000 |        False |    False |  20.99 |         None |      171.91 |        320 |   0.13 | task_9113_molecular_dynamics_openmm |
|           51 |    3000 |        False |    False |  21.59 |         None |      170.48 |        321 |   0.10 | task_9125_molecular_dynamics_openmm |
|           52 |    3000 |        False |    False |  21.53 |         None |      173.09 |        322 |   0.14 | task_9137_molecular_dynamics_openmm |
|           53 |    3000 |        False |    False |  20.39 |         None |      171.20 |        323 |   0.19 | task_9149_molecular_dynamics_openmm |
|           54 |    3000 |        False |    False |  20.58 |         None |      164.34 |        324 |   0.05 | task_9161_molecular_dynamics_openmm |
|           55 |    3000 |        False |    False |  19.49 |         None |      164.58 |        325 |   0.28 | task_9173_molecular_dynamics_openmm |
|           56 |    3000 |        False |    False |  20.08 |         None |      165.97 |        326 |   0.12 | task_9185_molecular_dynamics_openmm |
|           57 |    3000 |        False |    False |  20.98 |         None |      170.60 |        327 |   0.32 | task_9197_molecular_dynamics_openmm |
|           58 |    3000 |        False |    False |  21.19 |         None |      163.23 |        328 |   0.33 | task_9209_molecular_dynamics_openmm |
|           59 |    3000 |        False |    False |  22.72 |         None |      170.61 |        329 |   0.04 | task_9221_molecular_dynamics_openmm |
|           60 |    3000 |        False |    False |  23.30 |         None |      173.29 |        330 |   0.21 | task_9233_molecular_dynamics_openmm |
|           61 |    3000 |        False |    False |  21.21 |         None |      171.88 |        331 |   0.12 | task_9245_molecular_dynamics_openmm |
|           62 |    3000 |        False |    False |  21.35 |         None |      169.40 |        332 |   0.24 | task_9257_molecular_dynamics_openmm |
|           63 |    3000 |        False |    False |  21.69 |         None |      169.23 |        333 |   0.17 | task_9269_molecular_dynamics_openmm |
|           64 |    3000 |        False |    False |  21.62 |         None |      166.03 |        334 |   0.34 | task_9281_molecular_dynamics_openmm |
|           65 |    3000 |        False |    False |  21.14 |         None |      169.96 |        335 |   0.01 | task_9293_molecular_dynamics_openmm |
|           66 |    3000 |        False |    False |  21.01 |         None |      172.19 |        336 |   0.58 | task_9305_molecular_dynamics_openmm |
|           67 |    3000 |        False |    False |  21.31 |         None |      167.08 |        337 |   0.21 | task_9317_molecular_dynamics_openmm |
|           68 |    3000 |        False |    False |  20.37 |         None |      171.37 |        338 |   0.31 | task_9329_molecular_dynamics_openmm |
|           69 |    3000 |        False |    False |  21.07 |         None |      171.22 |        339 |   0.29 | task_9341_molecular_dynamics_openmm |
|           70 |    3000 |        False |    False |  20.89 |         None |      172.12 |        340 |   0.50 | task_9353_molecular_dynamics_openmm |
|           71 |    3000 |        False |    False |  23.24 |         None |      173.41 |        341 |   0.06 | task_9365_molecular_dynamics_openmm |
|           72 |    3000 |        False |    False |  21.70 |         None |      167.66 |        342 |   0.45 | task_9377_molecular_dynamics_openmm |
|           73 |    3000 |        False |    False |  20.88 |         None |      169.03 |        343 |   0.45 | task_9389_molecular_dynamics_openmm |
|           74 |    3000 |        False |    False |  21.65 |         None |      171.63 |        344 |   0.59 | task_9401_molecular_dynamics_openmm |
|           75 |    3000 |        False |    False |  21.79 |         None |      167.10 |        345 |   0.17 | task_9413_molecular_dynamics_openmm |
|           76 |    3000 |        False |    False |  21.95 |         None |      169.68 |        346 |   0.32 | task_9425_molecular_dynamics_openmm |
|           77 |    3000 |        False |    False |  22.93 |         None |      167.85 |        347 |   0.13 | task_9437_molecular_dynamics_openmm |
|           78 |    3000 |        False |    False |  21.07 |         None |      172.10 |        348 |   0.56 | task_9449_molecular_dynamics_openmm |
|           79 |    3000 |        False |    False |  22.31 |         None |      172.60 |        349 |   0.30 | task_9461_molecular_dynamics_openmm |
|           80 |    3000 |        False |    False |  20.44 |         None |      156.63 |        350 |   0.06 | task_9473_molecular_dynamics_openmm |
|           81 |    3000 |        False |    False |  20.92 |         None |      169.73 |        351 |   0.13 | task_9485_molecular_dynamics_openmm |
|           82 |    3000 |        False |    False |  21.39 |         None |      154.66 |        352 |   0.28 | task_9497_molecular_dynamics_openmm |
|           83 |    3000 |        False |    False |  19.16 |         None |      168.28 |        353 |   0.37 | task_9509_molecular_dynamics_openmm |
|           84 |    3000 |        False |    False |  22.04 |         None |      162.87 |        354 |   0.09 | task_9521_molecular_dynamics_openmm |
|           85 |    3000 |        False |    False |  20.08 |         None |      158.00 |        355 |   0.25 | task_9533_molecular_dynamics_openmm |
|           86 |    3000 |        False |    False |  20.04 |         None |      163.58 |        356 |   0.14 | task_9545_molecular_dynamics_openmm |
|           87 |    3000 |        False |    False |  21.24 |         None |      158.57 |        357 |   0.10 | task_9557_molecular_dynamics_openmm |
|           88 |    3000 |        False |    False |  20.68 |         None |      166.42 |        358 |   0.28 | task_9569_molecular_dynamics_openmm |
|           89 |    3000 |        False |    False |  19.88 |         None |      162.22 |        359 |   0.23 | task_9581_molecular_dynamics_openmm |
+--------------+---------+--------------+----------+--------+--------------+-------------+------------+--------+-------------------------------------+

INFO - psiflow.sampling - 
INFO - psiflow.sampling - 
INFO - psiflow.learning - reinitializing scale/shift/avg_num_neighbors on data_train
INFO - psiflow.models.base - training model using 405 states for training and 45 for validation
INFO - psiflow.metrics - 
+--------------+---------+--------------+----------+--------+--------------+-------------+------------+--------+--------------------------------------+
| walker_index | counter | is_discarded | is_reset | f_rmse | disagreement | temperature | identifier | e_rmse |                               stdout |
+--------------+---------+--------------+----------+--------+--------------+-------------+------------+--------+--------------------------------------+
|            0 |    4000 |        False |    False |  20.47 |         None |      211.85 |        360 |   0.14 | task_11376_molecular_dynamics_openmm |
|            1 |    4000 |        False |    False |  20.02 |         None |      217.50 |        361 |   0.56 | task_11388_molecular_dynamics_openmm |
|            2 |    4000 |        False |    False |  21.35 |         None |      219.83 |        362 |   0.31 | task_11400_molecular_dynamics_openmm |
|            3 |    4000 |        False |    False |  20.06 |         None |      219.11 |        363 |   0.20 | task_11412_molecular_dynamics_openmm |
|            4 |    4000 |        False |    False |  22.88 |         None |      225.65 |        364 |   0.36 | task_11424_molecular_dynamics_openmm |
|            5 |    4000 |        False |    False |  20.68 |         None |      219.05 |        365 |   0.49 | task_11436_molecular_dynamics_openmm |
|            6 |    4000 |        False |    False |  23.14 |         None |      215.86 |        366 |   0.76 | task_11448_molecular_dynamics_openmm |
|            7 |    4000 |        False |    False |  21.52 |         None |      227.23 |        367 |   0.32 | task_11460_molecular_dynamics_openmm |
|            8 |    4000 |        False |    False |  22.79 |         None |      222.31 |        368 |   1.14 | task_11472_molecular_dynamics_openmm |
|            9 |    4000 |        False |    False |  22.56 |         None |      222.83 |        369 |   1.75 | task_11484_molecular_dynamics_openmm |
|           10 |    4000 |        False |    False |  20.25 |         None |      226.57 |        370 |   0.07 | task_11496_molecular_dynamics_openmm |
|           11 |    4000 |        False |    False |  22.31 |         None |      232.69 |        371 |   0.01 | task_11508_molecular_dynamics_openmm |
|           12 |    4000 |        False |    False |  21.33 |         None |      227.53 |        372 |   0.12 | task_11520_molecular_dynamics_openmm |
|           13 |    4000 |        False |    False |  22.56 |         None |      233.14 |        373 |   0.40 | task_11532_molecular_dynamics_openmm |
|           14 |    4000 |        False |    False |  22.89 |         None |      228.56 |        374 |   0.32 | task_11544_molecular_dynamics_openmm |
|           15 |    4000 |        False |    False |  22.37 |         None |      222.51 |        375 |   0.11 | task_11556_molecular_dynamics_openmm |
|           16 |    4000 |        False |    False |  22.46 |         None |      223.65 |        376 |   0.44 | task_11568_molecular_dynamics_openmm |
|           17 |    4000 |        False |    False |  21.64 |         None |      228.53 |        377 |   0.18 | task_11580_molecular_dynamics_openmm |
|           18 |    4000 |        False |    False |  21.37 |         None |      231.19 |        378 |   0.48 | task_11592_molecular_dynamics_openmm |
|           19 |    4000 |        False |    False |  21.52 |         None |      224.93 |        379 |   0.24 | task_11604_molecular_dynamics_openmm |
|           20 |    4000 |        False |    False |  24.41 |         None |      232.20 |        380 |   0.36 | task_11616_molecular_dynamics_openmm |
|           21 |    4000 |        False |    False |  22.80 |         None |      233.26 |        381 |   0.01 | task_11628_molecular_dynamics_openmm |
|           22 |    4000 |        False |    False |  18.73 |         None |      229.70 |        382 |   0.00 | task_11640_molecular_dynamics_openmm |
|           23 |    4000 |        False |    False |  20.92 |         None |      225.40 |        383 |   0.39 | task_11652_molecular_dynamics_openmm |
|           24 |    4000 |        False |    False |  22.66 |         None |      226.27 |        384 |   0.02 | task_11664_molecular_dynamics_openmm |
|           25 |    4000 |        False |    False |  22.78 |         None |      229.13 |        385 |   0.38 | task_11676_molecular_dynamics_openmm |
|           26 |    4000 |        False |    False |  20.70 |         None |      235.16 |        386 |   0.10 | task_11688_molecular_dynamics_openmm |
|           27 |    4000 |        False |    False |  21.23 |         None |      225.82 |        387 |   0.27 | task_11700_molecular_dynamics_openmm |
|           28 |    4000 |        False |    False |  20.48 |         None |      221.13 |        388 |   0.36 | task_11712_molecular_dynamics_openmm |
|           29 |    4000 |        False |    False |  21.97 |         None |      223.63 |        389 |   0.22 | task_11724_molecular_dynamics_openmm |
|           30 |    4000 |        False |    False |  20.94 |         None |      228.60 |        390 |   0.44 | task_11736_molecular_dynamics_openmm |
|           31 |    4000 |        False |    False |  22.22 |         None |      227.47 |        391 |   0.03 | task_11748_molecular_dynamics_openmm |
|           32 |    4000 |        False |    False |  21.87 |         None |      226.70 |        392 |   0.14 | task_11760_molecular_dynamics_openmm |
|           33 |    4000 |        False |    False |  24.15 |         None |      227.51 |        393 |   0.08 | task_11772_molecular_dynamics_openmm |
|           34 |    4000 |        False |    False |  21.69 |         None |      220.50 |        394 |   0.58 | task_11784_molecular_dynamics_openmm |
|           35 |    4000 |        False |    False |  22.51 |         None |      225.05 |        395 |   0.03 | task_11796_molecular_dynamics_openmm |
|           36 |    4000 |        False |    False |  21.65 |         None |      221.21 |        396 |   0.26 | task_11808_molecular_dynamics_openmm |
|           37 |    4000 |        False |    False |  20.80 |         None |      231.76 |        397 |   0.46 | task_11820_molecular_dynamics_openmm |
|           38 |    4000 |        False |    False |  21.59 |         None |      225.29 |        398 |   0.06 | task_11832_molecular_dynamics_openmm |
|           39 |    4000 |        False |    False |  21.70 |         None |      232.06 |        399 |   0.07 | task_11844_molecular_dynamics_openmm |
|           40 |    4000 |        False |    False |  22.32 |         None |      228.37 |        400 |   0.17 | task_11856_molecular_dynamics_openmm |
|           41 |    4000 |        False |    False |  21.61 |         None |      230.93 |        401 |   0.09 | task_11868_molecular_dynamics_openmm |
|           42 |    4000 |        False |    False |  20.87 |         None |      236.11 |        402 |   0.19 | task_11880_molecular_dynamics_openmm |
|           43 |    4000 |        False |    False |  21.29 |         None |      230.07 |        403 |   0.24 | task_11892_molecular_dynamics_openmm |
|           44 |    4000 |        False |    False |  20.49 |         None |      230.64 |        404 |   0.20 | task_11904_molecular_dynamics_openmm |
|           45 |    4000 |        False |    False |  21.23 |         None |      232.75 |        405 |   0.26 | task_11916_molecular_dynamics_openmm |
|           46 |    4000 |        False |    False |  20.00 |         None |      227.87 |        406 |   0.02 | task_11928_molecular_dynamics_openmm |
|           47 |    4000 |        False |    False |  22.40 |         None |      233.25 |        407 |   0.27 | task_11940_molecular_dynamics_openmm |
|           48 |    4000 |        False |    False |  20.81 |         None |      228.80 |        408 |   0.26 | task_11952_molecular_dynamics_openmm |
|           49 |    4000 |        False |    False |  21.14 |         None |      233.86 |        409 |   0.27 | task_11964_molecular_dynamics_openmm |
|           50 |    4000 |        False |    False |  21.81 |         None |      227.67 |        410 |   0.25 | task_11976_molecular_dynamics_openmm |
|           51 |    4000 |        False |    False |  21.95 |         None |      231.61 |        411 |   0.17 | task_11988_molecular_dynamics_openmm |
|           52 |    4000 |        False |    False |  21.06 |         None |      233.54 |        412 |   0.04 | task_12000_molecular_dynamics_openmm |
|           53 |    4000 |        False |    False |  21.72 |         None |      228.94 |        413 |   0.00 | task_12012_molecular_dynamics_openmm |
|           54 |    4000 |        False |    False |  20.80 |         None |      228.41 |        414 |   0.07 | task_12024_molecular_dynamics_openmm |
|           55 |    4000 |        False |    False |  20.16 |         None |      221.30 |        415 |   0.08 | task_12036_molecular_dynamics_openmm |
|           56 |    4000 |        False |    False |  21.99 |         None |      227.34 |        416 |   0.13 | task_12048_molecular_dynamics_openmm |
|           57 |    4000 |        False |    False |  21.55 |         None |      227.28 |        417 |   0.04 | task_12060_molecular_dynamics_openmm |
|           58 |    4000 |        False |    False |  20.72 |         None |      235.45 |        418 |   0.02 | task_12072_molecular_dynamics_openmm |
|           59 |    4000 |        False |    False |  22.47 |         None |      230.69 |        419 |   0.05 | task_12084_molecular_dynamics_openmm |
|           60 |    4000 |        False |    False |  21.17 |         None |      233.53 |        420 |   0.18 | task_12096_molecular_dynamics_openmm |
|           61 |    4000 |        False |    False |  20.72 |         None |      229.05 |        421 |   0.16 | task_12108_molecular_dynamics_openmm |
|           62 |    4000 |        False |    False |  20.69 |         None |      230.40 |        422 |   0.15 | task_12120_molecular_dynamics_openmm |
|           63 |    4000 |        False |    False |  22.63 |         None |      232.98 |        423 |   0.31 | task_12132_molecular_dynamics_openmm |
|           64 |    4000 |        False |    False |  21.91 |         None |      227.23 |        424 |   0.07 | task_12144_molecular_dynamics_openmm |
|           65 |    4000 |        False |    False |  21.15 |         None |      231.55 |        425 |   0.16 | task_12156_molecular_dynamics_openmm |
|           66 |    4000 |        False |    False |  22.39 |         None |      229.91 |        426 |   0.11 | task_12168_molecular_dynamics_openmm |
|           67 |    4000 |        False |    False |  22.35 |         None |      230.52 |        427 |   0.03 | task_12180_molecular_dynamics_openmm |
|           68 |    4000 |        False |    False |  21.88 |         None |      234.89 |        428 |   0.05 | task_12192_molecular_dynamics_openmm |
|           69 |    4000 |        False |    False |  21.95 |         None |      227.86 |        429 |   0.13 | task_12204_molecular_dynamics_openmm |
|           70 |    4000 |        False |    False |  20.05 |         None |      228.48 |        430 |   0.04 | task_12216_molecular_dynamics_openmm |
|           71 |    4000 |        False |    False |  25.62 |         None |      231.81 |        431 |   0.10 | task_12228_molecular_dynamics_openmm |
|           72 |    4000 |        False |    False |  22.55 |         None |      232.48 |        432 |   0.20 | task_12240_molecular_dynamics_openmm |
|           73 |    4000 |        False |    False |  21.31 |         None |      235.50 |        433 |   0.16 | task_12252_molecular_dynamics_openmm |
|           74 |    4000 |        False |    False |  20.71 |         None |      235.11 |        434 |   0.18 | task_12264_molecular_dynamics_openmm |
|           75 |    4000 |        False |    False |  21.28 |         None |      229.80 |        435 |   0.03 | task_12276_molecular_dynamics_openmm |
|           76 |    4000 |        False |    False |  21.83 |         None |      232.06 |        436 |   0.03 | task_12288_molecular_dynamics_openmm |
|           77 |    4000 |        False |    False |  21.83 |         None |      232.00 |        437 |   0.11 | task_12300_molecular_dynamics_openmm |
|           78 |    4000 |        False |    False |  20.85 |         None |      233.25 |        438 |   0.02 | task_12312_molecular_dynamics_openmm |
|           79 |    4000 |        False |    False |  22.01 |         None |      233.21 |        439 |   0.14 | task_12324_molecular_dynamics_openmm |
|           80 |    4000 |        False |    False |  21.01 |         None |      210.07 |        440 |   0.10 | task_12336_molecular_dynamics_openmm |
|           81 |    4000 |        False |    False |  22.27 |         None |      225.13 |        441 |   0.85 | task_12348_molecular_dynamics_openmm |
|           82 |    4000 |        False |    False |  22.08 |         None |      228.26 |        442 |   0.28 | task_12360_molecular_dynamics_openmm |
|           83 |    4000 |        False |    False |  20.50 |         None |      228.82 |        443 |   0.21 | task_12372_molecular_dynamics_openmm |
|           84 |    4000 |        False |    False |  21.70 |         None |      218.59 |        444 |   0.49 | task_12384_molecular_dynamics_openmm |
|           85 |    4000 |        False |    False |  22.04 |         None |      221.86 |        445 |   0.10 | task_12396_molecular_dynamics_openmm |
|           86 |    4000 |        False |    False |  21.55 |         None |      211.71 |        446 |   0.49 | task_12408_molecular_dynamics_openmm |
|           87 |    4000 |        False |    False |  20.06 |         None |      222.15 |        447 |   0.12 | task_12420_molecular_dynamics_openmm |
|           88 |    4000 |        False |    False |  20.44 |         None |      224.86 |        448 |   0.16 | task_12432_molecular_dynamics_openmm |
|           89 |    4000 |        False |    False |  23.20 |         None |      226.88 |        449 |   0.15 | task_12444_molecular_dynamics_openmm |
+--------------+---------+--------------+----------+--------+--------------+-------------+------------+--------+--------------------------------------+

INFO - psiflow.sampling - 
INFO - psiflow.sampling - 
INFO - psiflow.learning - reinitializing scale/shift/avg_num_neighbors on data_train
INFO - psiflow.models.base - training model using 486 states for training and 54 for validation
INFO - psiflow.metrics - 
+--------------+---------+--------------+----------+--------+--------------+-------------+------------+--------+--------------------------------------+
| walker_index | counter | is_discarded | is_reset | f_rmse | disagreement | temperature | identifier | e_rmse |                               stdout |
+--------------+---------+--------------+----------+--------+--------------+-------------+------------+--------+--------------------------------------+
|            0 |    5000 |        False |    False |  32.23 |         None |      431.02 |        450 |   4.17 | task_14242_molecular_dynamics_openmm |
|            1 |    5000 |        False |    False |  39.43 |         None |      427.86 |        451 |   5.05 | task_14254_molecular_dynamics_openmm |
|            2 |    5000 |        False |    False |  33.25 |         None |      422.86 |        452 |   4.42 | task_14266_molecular_dynamics_openmm |
|            3 |    5000 |        False |    False |  40.02 |         None |      416.00 |        453 |   9.05 | task_14278_molecular_dynamics_openmm |
|            4 |    5000 |        False |    False |  36.44 |         None |      431.38 |        454 |   5.22 | task_14290_molecular_dynamics_openmm |
|            5 |    5000 |        False |    False |  37.55 |         None |      428.04 |        455 |   5.07 | task_14302_molecular_dynamics_openmm |
|            6 |    5000 |        False |    False |  36.50 |         None |      429.66 |        456 |   4.58 | task_14314_molecular_dynamics_openmm |
|            7 |    5000 |        False |    False |  34.73 |         None |      435.57 |        457 |   5.41 | task_14326_molecular_dynamics_openmm |
|            8 |    5000 |        False |    False |  36.34 |         None |      423.35 |        458 |   7.48 | task_14338_molecular_dynamics_openmm |
|            9 |    5000 |        False |    False |  85.22 |         None |      439.15 |        459 |   7.59 | task_14350_molecular_dynamics_openmm |
|           10 |    5000 |        False |    False |  32.79 |         None |      455.65 |        460 |   1.83 | task_14362_molecular_dynamics_openmm |
|           11 |    5000 |        False |    False |  32.24 |         None |      447.22 |        461 |   2.03 | task_14374_molecular_dynamics_openmm |
|           12 |    5000 |        False |    False |  36.50 |         None |      461.28 |        462 |   2.29 | task_14386_molecular_dynamics_openmm |
|           13 |    5000 |        False |    False |  37.75 |         None |      449.79 |        463 |   2.47 | task_14398_molecular_dynamics_openmm |
|           14 |    5000 |        False |    False |  36.77 |         None |      445.18 |        464 |   2.06 | task_14410_molecular_dynamics_openmm |
|           15 |    5000 |        False |    False |  37.44 |         None |      447.77 |        465 |   2.72 | task_14422_molecular_dynamics_openmm |
|           16 |    5000 |        False |    False |  33.18 |         None |      437.66 |        466 |   2.16 | task_14434_molecular_dynamics_openmm |
|           17 |    5000 |        False |    False |  34.83 |         None |      462.77 |        467 |   1.72 | task_14446_molecular_dynamics_openmm |
|           18 |    5000 |        False |    False |  37.55 |         None |      431.63 |        468 |   2.94 | task_14458_molecular_dynamics_openmm |
|           19 |    5000 |        False |    False |  33.46 |         None |      436.05 |        469 |   1.16 | task_14470_molecular_dynamics_openmm |
|           20 |    5000 |        False |    False |  36.18 |         None |      455.21 |        470 |   1.32 | task_14482_molecular_dynamics_openmm |
|           21 |    5000 |        False |    False |  39.55 |         None |      461.47 |        471 |   1.56 | task_14494_molecular_dynamics_openmm |
|           22 |    5000 |        False |    False |  35.32 |         None |      451.45 |        472 |   0.44 | task_14506_molecular_dynamics_openmm |
|           23 |    5000 |        False |    False |  34.58 |         None |      444.03 |        473 |   1.75 | task_14518_molecular_dynamics_openmm |
|           24 |    5000 |        False |    False |  33.82 |         None |      432.24 |        474 |   1.88 | task_14530_molecular_dynamics_openmm |
|           25 |    5000 |        False |    False |  36.15 |         None |      447.50 |        475 |   1.10 | task_14542_molecular_dynamics_openmm |
|           26 |    5000 |        False |    False |  37.16 |         None |      451.29 |        476 |   1.72 | task_14554_molecular_dynamics_openmm |
|           27 |    5000 |        False |    False |  35.74 |         None |      452.15 |        477 |   1.85 | task_14566_molecular_dynamics_openmm |
|           28 |    5000 |        False |    False |  36.86 |         None |      452.73 |        478 |   0.83 | task_14578_molecular_dynamics_openmm |
|           29 |    5000 |        False |    False |  32.02 |         None |      453.30 |        479 |   0.65 | task_14590_molecular_dynamics_openmm |
|           30 |    5000 |        False |    False |  87.13 |         None |      450.91 |        480 |   2.33 | task_14602_molecular_dynamics_openmm |
|           31 |    5000 |        False |    False |  33.95 |         None |      461.29 |        481 |   0.43 | task_14614_molecular_dynamics_openmm |
|           32 |    5000 |        False |    False |  33.23 |         None |      449.20 |        482 |   0.00 | task_14626_molecular_dynamics_openmm |
|           33 |    5000 |        False |    False |  34.65 |         None |      454.12 |        483 |   0.07 | task_14638_molecular_dynamics_openmm |
|           34 |    5000 |        False |    False |  36.46 |         None |      447.58 |        484 |   1.41 | task_14650_molecular_dynamics_openmm |
|           35 |    5000 |        False |    False |  32.52 |         None |      447.44 |        485 |   0.27 | task_14662_molecular_dynamics_openmm |
|           36 |    5000 |        False |    False |  36.16 |         None |      445.17 |        486 |   1.52 | task_14674_molecular_dynamics_openmm |
|           37 |    5000 |        False |    False |  33.09 |         None |      464.00 |        487 |   0.26 | task_14686_molecular_dynamics_openmm |
|           38 |    5000 |        False |    False |  33.38 |         None |      465.11 |        488 |   0.52 | task_14698_molecular_dynamics_openmm |
|           39 |    5000 |        False |    False |  34.44 |         None |      461.58 |        489 |   0.18 | task_14710_molecular_dynamics_openmm |
|           40 |    5000 |        False |    False |  34.06 |         None |      457.52 |        490 |   0.62 | task_14722_molecular_dynamics_openmm |
|           41 |    5000 |        False |    False |  32.36 |         None |      453.95 |        491 |   0.54 | task_14734_molecular_dynamics_openmm |
|           42 |    5000 |        False |    False |  32.57 |         None |      455.33 |        492 |   0.08 | task_14746_molecular_dynamics_openmm |
|           43 |    5000 |        False |    False |  34.51 |         None |      458.91 |        493 |   0.15 | task_14758_molecular_dynamics_openmm |
|           44 |    5000 |        False |    False |  32.57 |         None |      453.22 |        494 |   0.12 | task_14770_molecular_dynamics_openmm |
|           45 |    5000 |        False |    False |  34.72 |         None |      456.21 |        495 |   0.20 | task_14782_molecular_dynamics_openmm |
|           46 |    5000 |        False |    False |  34.29 |         None |      447.08 |        496 |   0.62 | task_14794_molecular_dynamics_openmm |
|           47 |    5000 |        False |    False |  31.27 |         None |      456.10 |        497 |   0.29 | task_14806_molecular_dynamics_openmm |
|           48 |    5000 |        False |    False |  35.40 |         None |      452.78 |        498 |   0.50 | task_14818_molecular_dynamics_openmm |
|           49 |    5000 |        False |    False |  32.97 |         None |      454.40 |        499 |   0.43 | task_14830_molecular_dynamics_openmm |
|           50 |    5000 |        False |    False |  34.14 |         None |      456.03 |        500 |   0.09 | task_14842_molecular_dynamics_openmm |
|           51 |    5000 |        False |    False |  32.72 |         None |      441.65 |        501 |   0.22 | task_14854_molecular_dynamics_openmm |
|           52 |    5000 |        False |    False |  34.09 |         None |      459.40 |        502 |   0.53 | task_14866_molecular_dynamics_openmm |
|           53 |    5000 |        False |    False |  36.11 |         None |      451.15 |        503 |   0.50 | task_14878_molecular_dynamics_openmm |
|           54 |    5000 |        False |    False |  34.67 |         None |      452.67 |        504 |   0.13 | task_14890_molecular_dynamics_openmm |
|           55 |    5000 |        False |    False |  41.47 |         None |      443.96 |        505 |   0.86 | task_14902_molecular_dynamics_openmm |
|           56 |    5000 |        False |    False |  32.37 |         None |      451.42 |        506 |   0.20 | task_14914_molecular_dynamics_openmm |
|           57 |    5000 |        False |    False |  31.24 |         None |      451.01 |        507 |   0.02 | task_14926_molecular_dynamics_openmm |
|           58 |    5000 |        False |    False |  31.75 |         None |      465.57 |        508 |   0.06 | task_14938_molecular_dynamics_openmm |
|           59 |    5000 |        False |    False |  32.77 |         None |      458.61 |        509 |   0.17 | task_14950_molecular_dynamics_openmm |
|           60 |    5000 |        False |    False |  31.71 |         None |      473.54 |        510 |   0.25 | task_14962_molecular_dynamics_openmm |
|           61 |    5000 |        False |    False |  32.65 |         None |      442.91 |        511 |   0.11 | task_14974_molecular_dynamics_openmm |
|           62 |    5000 |        False |    False |  33.90 |         None |      463.74 |        512 |   0.33 | task_14986_molecular_dynamics_openmm |
|           63 |    5000 |        False |    False |  37.85 |         None |      458.22 |        513 |   0.09 | task_14998_molecular_dynamics_openmm |
|           64 |    5000 |        False |    False |  31.66 |         None |      447.63 |        514 |   0.09 | task_15010_molecular_dynamics_openmm |
|           65 |    5000 |        False |    False |  32.82 |         None |      454.29 |        515 |   0.09 | task_15022_molecular_dynamics_openmm |
|           66 |    5000 |        False |    False |  35.85 |         None |      459.17 |        516 |   0.02 | task_15034_molecular_dynamics_openmm |
|           67 |    5000 |        False |    False |  30.91 |         None |      451.43 |        517 |   0.15 | task_15046_molecular_dynamics_openmm |
|           68 |    5000 |        False |    False |  33.05 |         None |      463.34 |        518 |   0.12 | task_15058_molecular_dynamics_openmm |
|           69 |    5000 |        False |    False |  31.47 |         None |      456.93 |        519 |   0.19 | task_15070_molecular_dynamics_openmm |
|           70 |    5000 |        False |    False |  33.27 |         None |      455.05 |        520 |   0.19 | task_15082_molecular_dynamics_openmm |
